state,month,member,intercept,slope,resid_std
AK,Apr,32,-5.235433231204881,2.207642745904547,2.183781845385751
AK,Apr,33,-4.983833788165305,3.473893208727821,2.183781845385751
AK,Apr,34,-5.76226689509868,4.6752835660962315,2.183781845385751
AK,Apr,35,-6.049640689109678,5.224227379068529,2.183781845385751
AK,Apr,36,-5.708649124134017,3.8815665170637814,2.183781845385751
AK,Apr,37,-5.803837813871108,3.6396027806076665,2.183781845385751
AK,Apr,38,-5.6490927847079115,3.6888721567667684,2.183781845385751
AK,Apr,39,-5.519247495948834,4.919688350328678,2.183781845385751
AK,Apr,40,-5.422417948732578,3.176601966356407,2.183781845385751
AK,Apr,41,-5.745195092738958,4.63267866039281,2.183781845385751
AK,Apr,42,-5.2031876191514845,2.8251344913731296,2.183781845385751
AK,Apr,43,-5.219325976537285,3.913693001143036,2.183781845385751
AK,Apr,44,-5.496189172242141,3.55328612247806,2.183781845385751
AK,Apr,45,-5.476067415090607,1.2373983643139927,2.183781845385751
AK,Apr,46,-5.462848509939391,4.276977416459173,2.183781845385751
AK,Apr,47,-5.751223592834975,3.645719487124037,2.183781845385751
AK,Apr,48,-5.337210468991234,3.0751791959747763,2.183781845385751
AK,Apr,49,-5.265970784249341,3.9439497798096905,2.183781845385751
AK,Apr,50,-5.5810110223227065,2.1768913637855314,2.183781845385751
AK,Apr,51,-5.2925641229534115,2.3777881833872336,2.183781845385751
AK,Apr,52,-5.64965223497427,5.591064826390281,2.183781845385751
AK,Apr,53,-5.365012115195929,4.702739584161073,2.183781845385751
AK,Apr,54,-5.448225732271522,3.5743915808040723,2.183781845385751
AK,Apr,55,-5.673123096614923,3.7818141245697494,2.183781845385751
AK,Apr,56,-5.861989368444057,4.013430457129719,2.183781845385751
AK,Apr,57,-5.471967235475995,4.080436457900797,2.183781845385751
AK,Apr,58,-5.466281693441741,4.328171332191893,2.183781845385751
AK,Apr,59,-4.9254436174871365,2.242624704765676,2.183781845385751
AK,Apr,60,-5.387638069184374,4.32866681423541,2.183781845385751
AK,Apr,61,-5.697317247591711,3.5732035887092404,2.183781845385751
AK,Apr,62,-5.52609929736136,5.451514837340005,2.183781845385751
AK,Apr,63,-5.835193605492838,4.874559341346467,2.183781845385751
AK,Apr,64,-5.784052490420097,3.4759244274713645,2.183781845385751
AK,Apr,65,-5.356884525341097,4.651760970539826,2.183781845385751
AK,Apr,66,-5.5453470585990035,3.23582739089768,2.183781845385751
AK,Apr,67,-5.155825688440667,0.7576934277767154,2.183781845385751
AK,Apr,68,-5.469193462650031,2.972369141746243,2.183781845385751
AK,Apr,69,-5.7694768277421655,4.001576039396206,2.183781845385751
AK,Apr,70,-5.800560705655908,4.6635483693572155,2.183781845385751
AK,Apr,71,-5.10082084320419,2.6393913541148852,2.183781845385751
AK,Apr,72,-5.291408870532124,3.4441094041584663,2.183781845385751
AK,Apr,73,-5.380443637861686,3.819708270256238,2.183781845385751
AK,Apr,74,-5.269854307522783,2.724252761085156,2.183781845385751
AK,Apr,75,-5.951024677512836,4.97062674407422,2.183781845385751
AK,Apr,76,-5.980847578138385,4.566468851761648,2.183781845385751
AK,Apr,77,-5.33648460001047,3.8929387626488223,2.183781845385751
AK,Apr,78,-5.593520394578766,4.144853319025349,2.183781845385751
AK,Apr,79,-4.723788314243447,3.643459029505381,2.183781845385751
AK,Apr,80,-5.438275275744453,4.932049821814149,2.183781845385751
AK,Apr,81,-5.587267680488336,5.232618815252118,2.183781845385751
AK,Apr,82,-5.140283943155194,-3.307610817607654,2.183781845385751
AK,Apr,83,-5.462875170401251,2.57924443275958,2.183781845385751
AK,Apr,84,-5.450492779611215,1.937368078706964,2.183781845385751
AK,Apr,85,-5.147399743506403,3.6299947483830275,2.183781845385751
AK,Apr,86,-5.6253263956756285,4.682025264034999,2.183781845385751
AK,Apr,87,-5.991611203239675,4.320566391711475,2.183781845385751
AK,Apr,88,-5.138219978452334,4.1651740995007085,2.183781845385751
AK,Apr,89,-5.35865154020749,3.0623204214285242,2.183781845385751
AK,Apr,90,-5.725210236649377,5.560898525202922,2.183781845385751
AK,Apr,91,-4.749980594394072,0.6551680376519676,2.183781845385751
AK,Apr,92,-5.378999212867907,4.297279380694496,2.183781845385751
AK,Apr,93,-5.736337836703948,3.801762153243778,2.183781845385751
AK,Apr,94,-5.10994693194403,-0.32673392316660493,2.183781845385751
AK,Apr,95,-5.417440514271599,6.069355862690992,2.183781845385751
AK,Apr,96,-5.441865354667328,2.4443681419163386,2.183781845385751
AK,Apr,97,-5.507330026091466,4.312159651772167,2.183781845385751
AK,Apr,98,-5.475513348675032,5.7456687444864265,2.183781845385751
AK,Apr,99,-6.116094271441391,6.070419714874833,2.183781845385751
AK,Apr,100,-5.516348428339647,3.570539285370206,2.183781845385751
AK,Apr,101,-6.149376290385813,4.571356833011438,2.183781845385751
AK,Apr,102,-5.414374672554186,1.5932977996149666,2.183781845385751
AK,Apr,103,-4.939144961718072,2.012676752033477,2.183781845385751
AK,Apr,104,-5.419153554839057,4.493368491713087,2.183781845385751
AK,Apr,105,-5.759257905912694,4.8202357354564365,2.183781845385751
AK,Apr,106,-5.575761486812663,5.413047983856803,2.183781845385751
AK,Apr,107,-5.385005167735678,5.843275272733332,2.183781845385751
AK,Apr,108,-5.636279553232442,4.371710087704734,2.183781845385751
AK,Apr,109,-5.3362294918473285,2.8999029934310956,2.183781845385751
AK,Apr,110,-5.9439061536533595,6.533270600775346,2.183781845385751
AK,Apr,111,-5.940774454596102,5.780602364140561,2.183781845385751
AK,Apr,112,-5.670302721288988,4.274376480856456,2.183781845385751
AK,Apr,113,-5.779315136716942,4.3829854185462445,2.183781845385751
AK,Apr,114,-5.2793604344652625,3.406053935577973,2.183781845385751
AK,Apr,115,-5.762373632638176,4.315417784279767,2.183781845385751
AK,Apr,116,-5.644453632886592,3.1587430395415588,2.183781845385751
AK,Apr,117,-5.3820461539490365,4.374069402385537,2.183781845385751
AK,Apr,118,-5.485962900404157,2.665181303214735,2.183781845385751
AK,Apr,119,-5.6175234442330995,3.6770647577578655,2.183781845385751
AK,Apr,120,-5.359307021663881,2.6393754932881346,2.183781845385751
AK,Apr,121,-5.5733283537812985,2.7916011255238,2.183781845385751
AK,Apr,122,-5.252376173100325,4.52040475501321,2.183781845385751
AK,Apr,123,-5.453349266876889,5.955140915042869,2.183781845385751
AK,Apr,124,-5.572661083179222,3.1053496994855663,2.183781845385751
AK,Apr,125,-5.573579374232546,-0.08981665327903691,2.183781845385751
AK,Apr,126,-5.401122684925044,4.415898431024082,2.183781845385751
AK,Apr,127,-5.797985373607257,1.756956608689206,2.183781845385751
AK,Apr,128,-5.499638138301365,2.8881672912716527,2.183781845385751
AK,Apr,129,-5.813276627166001,5.537744919348958,2.183781845385751
AK,Apr,130,-5.197268110768865,6.237416918459575,2.183781845385751
AK,Apr,131,-5.56292638215202,3.8443110796924205,2.183781845385751
AK,Apr,132,-5.975111688612345,5.004551468537371,2.183781845385751
AK,Apr,133,-5.314029155718232,5.406177245027287,2.183781845385751
AK,Apr,134,-5.8536674348648825,2.6502726588981593,2.183781845385751
AK,Apr,135,-5.331753343453141,2.6142782452788085,2.183781845385751
AK,Apr,136,-5.163402198040063,3.372705876145484,2.183781845385751
AK,Apr,137,-5.092686553707448,3.708785145301048,2.183781845385751
AK,Apr,138,-5.520448688521715,3.434509005932111,2.183781845385751
AK,Apr,139,-6.422679947053252,3.6875948046333598,2.183781845385751
AK,Apr,140,-5.866262629348378,3.332266077494441,2.183781845385751
AK,Apr,141,-5.794426863779276,5.546703244018164,2.183781845385751
AK,Apr,142,-4.908938196668381,0.6825117163573874,2.183781845385751
AK,Apr,143,-5.353540583329218,4.579105539228261,2.183781845385751
AK,Apr,144,-5.416270023961875,3.1274209439959617,2.183781845385751
AK,Apr,145,-5.391360037262791,6.300682004874427,2.183781845385751
AK,Apr,146,-5.869230654880704,4.573073518834211,2.183781845385751
AK,Apr,147,-5.331364383830334,4.092074251080921,2.183781845385751
AK,Apr,148,-5.354616290926597,3.6843933011277863,2.183781845385751
AK,Apr,149,-5.744540542810181,4.145365514556252,2.183781845385751
AK,Apr,150,-6.110666320796393,5.020484093825351,2.183781845385751
AK,Apr,151,-5.693568809250164,5.436032485038493,2.183781845385751
AK,Apr,152,-4.97859959785307,4.887895051650239,2.183781845385751
AK,Apr,153,-6.023915547925042,4.949310764258681,2.183781845385751
AK,Apr,154,-5.480888777988898,5.094137495579952,2.183781845385751
AK,Apr,155,-5.949645072908273,5.19737758384453,2.183781845385751
AK,Apr,156,-5.471199247548017,4.645199662534885,2.183781845385751
AK,Apr,157,-5.106101220458305,6.700973739354536,2.183781845385751
AK,Apr,158,-5.643590424479971,4.103556919856765,2.183781845385751
AK,Apr,159,-5.571961666792662,2.9789865129317747,2.183781845385751
AK,Apr,160,-5.213913753186528,4.046055993322588,2.183781845385751
AK,Apr,161,-5.726490754984985,5.573176924922734,2.183781845385751
AK,Apr,162,-5.719485626637737,3.973422629313566,2.183781845385751
AK,Apr,163,-5.237504142014458,2.7385992133217716,2.183781845385751
AK,Apr,164,-5.584468643345388,4.945013392870579,2.183781845385751
AK,Apr,165,-5.187372160226536,2.86317555819239,2.183781845385751
AK,Apr,166,-5.443574964594756,5.291067844265559,2.183781845385751
AK,Apr,167,-5.262122726739508,4.147865989241259,2.183781845385751
AK,Apr,168,-4.905204830961956,3.8457354419164296,2.183781845385751
AK,Apr,169,-5.2979709306853495,4.45832878798524,2.183781845385751
AK,Apr,170,-5.240962998650408,3.852270556535556,2.183781845385751
AK,Apr,171,-5.843699493870669,4.320401833867697,2.183781845385751
AK,Apr,172,-5.285549117037584,4.681605167096967,2.183781845385751
AK,Apr,173,-5.733153373644741,4.491434903900079,2.183781845385751
AK,Apr,174,-5.270591098824202,2.0896639943641504,2.183781845385751
AK,Apr,175,-5.766309608739907,4.845045095734492,2.183781845385751
AK,Apr,176,-5.69349202134814,4.109157101870095,2.183781845385751
AK,Apr,177,-5.254552272012219,3.0887334196985012,2.183781845385751
AK,Apr,178,-5.2298890694907385,3.479674037252102,2.183781845385751
AK,Apr,179,-5.241856969815561,2.6798367910553282,2.183781845385751
AK,Apr,180,-5.516510740509422,4.799942803589522,2.183781845385751
AK,Apr,181,-5.19422648327712,4.305663293529491,2.183781845385751
AK,Apr,182,-5.54833425106781,5.454537400703114,2.183781845385751
AK,Apr,183,-4.943670410193777,3.8792297028436002,2.183781845385751
AK,Apr,184,-6.047379211818823,4.042296739590636,2.183781845385751
AK,Apr,185,-5.647037052178131,3.1555584126754903,2.183781845385751
AK,Apr,186,-5.040867344599978,1.9032027259400561,2.183781845385751
AK,Apr,187,-6.010111505486637,4.4636115960283105,2.183781845385751
AK,Apr,188,-5.561046216891197,4.758091865015564,2.183781845385751
AK,Apr,189,-5.508148700337319,5.4818950722554165,2.183781845385751
AK,Apr,190,-5.6704132198983315,5.0876829350744694,2.183781845385751
AK,Apr,191,-5.405580220321353,6.287871814203768,2.183781845385751
AK,Apr,192,-5.435477753257052,6.653206483214644,2.183781845385751
AK,Apr,193,-5.0940612524003726,4.9620232121672325,2.183781845385751
AK,Apr,194,-5.694144776202292,4.7586035143137995,2.183781845385751
AK,Apr,195,-6.069334656501839,4.458411940245624,2.183781845385751
AK,Apr,196,-5.179624032096193,1.4707114494781728,2.183781845385751
AK,Apr,197,-5.6569012710294535,4.99299057542922,2.183781845385751
AK,Apr,198,-5.452025451701596,4.984611523524179,2.183781845385751
AK,Apr,199,-5.534443379538973,2.3468145316271807,2.183781845385751
AK,Apr,200,-5.403399149286937,4.221208554576746,2.183781845385751
AK,Apr,201,-5.3302776015007955,1.3581258665649254,2.183781845385751
AK,Apr,202,-5.969071475845376,2.9555844476613107,2.183781845385751
AK,Apr,203,-5.44251618526338,2.591330353236855,2.183781845385751
AK,Apr,204,-5.365355985249572,4.258359854950255,2.183781845385751
AK,Apr,205,-5.6122519334599925,2.4983448156981107,2.183781845385751
AK,Apr,206,-4.982356137262822,3.8232225687553956,2.183781845385751
AK,Apr,207,-5.533974062502974,3.544717029277061,2.183781845385751
AK,Apr,208,-4.808162339646956,5.0128794891452255,2.183781845385751
AK,Apr,209,-5.8153664120057975,4.198033867351333,2.183781845385751
AK,Apr,210,-5.6293169904311755,5.499013986509987,2.183781845385751
AK,Apr,211,-5.852740599363514,6.890614993230143,2.183781845385751
AK,Apr,212,-4.991202538752426,3.3344651461487222,2.183781845385751
AK,Apr,213,-4.973042617777699,4.139981537017418,2.183781845385751
AK,Apr,214,-5.366463401300757,2.96803836632728,2.183781845385751
AK,Apr,215,-6.463482631699296,5.767128185653482,2.183781845385751
AK,Apr,216,-5.588101854058442,3.4162025125449986,2.183781845385751
AK,Apr,217,-5.570435166770402,4.158521981740899,2.183781845385751
AK,Apr,218,-5.209210616856329,2.9333255364170836,2.183781845385751
AK,Apr,219,-5.934511537882517,5.100665798312162,2.183781845385751
AK,Apr,220,-5.876702916459827,5.353862610767902,2.183781845385751
AK,Apr,221,-5.695267973802214,5.92655110023467,2.183781845385751
AK,Apr,222,-5.3961852551927265,4.369945782868548,2.183781845385751
AK,Apr,223,-5.298937542227807,2.1644981442108064,2.183781845385751
AK,Apr,224,-5.45617271860663,4.9521495567380756,2.183781845385751
AK,Apr,225,-5.037114159657617,2.7477321122026104,2.183781845385751
AK,Apr,226,-6.002855376833751,5.747358345143099,2.183781845385751
AK,Apr,227,-6.071196708892473,4.559985979412908,2.183781845385751
AK,Apr,228,-5.6625762673230815,4.268645984712485,2.183781845385751
AK,Apr,229,-5.087410270400086,3.925685519882854,2.183781845385751
AK,Apr,230,-5.774081696539785,3.696188991259567,2.183781845385751
AK,Apr,231,-5.654108725975002,1.5170386793420552,2.183781845385751
AK,Apr,232,-5.182712898831385,6.473632920912628,2.183781845385751
AK,Apr,233,-5.255534187050399,3.136609368461069,2.183781845385751
AK,Apr,234,-5.352568117186301,5.207642506437875,2.183781845385751
AK,Apr,235,-5.050810151045413,2.065458518346407,2.183781845385751
AK,Apr,236,-5.514179800504023,3.3625794621233087,2.183781845385751
AK,Apr,237,-5.843560228203571,6.392125475524866,2.183781845385751
AK,Apr,238,-5.400006911174136,3.859050853013537,2.183781845385751
AK,Apr,239,-5.215710201454765,5.529936944073578,2.183781845385751
AK,Apr,240,-5.578525058528268,5.342348249108958,2.183781845385751
AK,Apr,241,-5.2261863981518015,5.092503768495495,2.183781845385751
AK,Apr,242,-5.621483088819785,2.140834394314155,2.183781845385751
AK,Apr,243,-5.649518505899532,6.48682130710411,2.183781845385751
AK,Apr,244,-5.692516539448061,3.71852497365417,2.183781845385751
AK,Apr,245,-5.60475266985229,2.9291426532733067,2.183781845385751
AK,Apr,246,-5.425570804356511,5.267856359833324,2.183781845385751
AK,Apr,247,-5.539357587087244,7.412575817433952,2.183781845385751
AK,Apr,248,-5.693724217410104,2.8151819792958652,2.183781845385751
AK,Apr,249,-5.5065229569865,3.214271904358772,2.183781845385751
AK,Apr,250,-5.425501316408408,4.3318883575497935,2.183781845385751
AK,Apr,251,-5.710180966835631,2.6031156367775274,2.183781845385751
AK,Apr,252,-5.084476320811259,3.5026804908828564,2.183781845385751
AK,Apr,253,-5.5315878664459035,3.0808972976372293,2.183781845385751
AK,Apr,254,-5.329102281833159,4.572632447263278,2.183781845385751
AK,Apr,255,-5.620981131226941,3.2435269589456013,2.183781845385751
AK,Apr,256,-5.082098358580696,3.0346674880276026,2.183781845385751
AK,Apr,257,-5.8008818476385695,4.815072203915721,2.183781845385751
AK,Apr,258,-6.17644053312207,5.55456815009952,2.183781845385751
AK,Apr,259,-5.725605515065793,3.94820203542855,2.183781845385751
AK,Apr,260,-5.302341170505106,5.182940312940525,2.183781845385751
AK,Apr,261,-5.737588255697517,4.241055550444108,2.183781845385751
AK,Apr,262,-5.173942223795653,1.5920317525949146,2.183781845385751
AK,Apr,263,-5.216245166097158,3.2830161101240747,2.183781845385751
AK,Apr,264,-5.541640265378566,4.6050064468179785,2.183781845385751
AK,Apr,265,-5.367232244724939,3.3486177165839295,2.183781845385751
AK,Apr,266,-5.248851268200192,4.672868955478003,2.183781845385751
AK,Apr,267,-5.673330113559157,3.7422747956116886,2.183781845385751
AK,Apr,268,-5.342595990622093,5.311477486105547,2.183781845385751
AK,Apr,269,-6.0370884016936195,4.359749716042381,2.183781845385751
AK,Apr,270,-5.397798693887395,2.6016685462351163,2.183781845385751
AK,Apr,271,-5.046145600533224,4.074320763557174,2.183781845385751
AK,Apr,272,-5.934548040890824,3.900696586764528,2.183781845385751
AK,Apr,273,-5.262096319632023,2.456190097537472,2.183781845385751
AK,Apr,274,-5.958964156307545,5.416612559272639,2.183781845385751
AK,Apr,275,-5.792369566396219,4.626352924035036,2.183781845385751
AK,Apr,276,-5.163996335972543,1.9482142950931909,2.183781845385751
AK,Apr,277,-6.043511882825974,4.484163490690287,2.183781845385751
AK,Apr,278,-5.95799999695271,5.492926353854979,2.183781845385751
AK,Apr,279,-5.565453882487008,2.301851248123003,2.183781845385751
AK,Apr,280,-5.395831299683177,4.163207260833658,2.183781845385751
AK,Apr,281,-5.81374149957895,2.7155277349140503,2.183781845385751
AK,Apr,282,-5.753830367959361,5.484592622166645,2.183781845385751
AK,Apr,283,-5.333798290449141,4.211315771739341,2.183781845385751
AK,Apr,284,-5.392870899861465,2.8431990165713694,2.183781845385751
AK,Apr,285,-5.7730105806309835,4.514143190959854,2.183781845385751
AK,Apr,286,-5.543637600303438,4.367780300363748,2.183781845385751
AK,Apr,287,-5.6364296783350145,4.254188596054779,2.183781845385751
AK,Apr,288,-5.009293804503933,2.174204987399203,2.183781845385751
AK,Apr,289,-5.294487379329641,6.436110218954018,2.183781845385751
AK,Apr,290,-5.533360647874468,3.7284492747348628,2.183781845385751
AK,Apr,291,-5.911736833497677,3.70457070805953,2.183781845385751
AK,Apr,292,-5.545320961421538,4.279726511882163,2.183781845385751
AK,Apr,293,-5.2784240513419585,2.8801189432892773,2.183781845385751
AK,Apr,294,-4.903882393242247,2.852359258400571,2.183781845385751
AK,Apr,295,-5.844154224813579,4.48426306313233,2.183781845385751
AK,Apr,296,-5.412855016799775,4.564199423232499,2.183781845385751
AK,Apr,297,-5.947138462261046,4.221096468071498,2.183781845385751
AK,Apr,298,-5.61386424515822,5.407556178426326,2.183781845385751
AK,Apr,299,-5.750904196937526,6.15960697172018,2.183781845385751
AK,Apr,300,-5.174681912151115,1.7812502506903838,2.183781845385751
AK,Apr,301,-5.787769246433288,4.629264022651276,2.183781845385751
AK,Apr,302,-5.407458843962334,3.9190467461517646,2.183781845385751
AK,Apr,303,-5.614121300992891,2.3014441845062446,2.183781845385751
AK,Apr,304,-5.398033396298341,4.021776117859115,2.183781845385751
AK,Apr,305,-5.307424241418399,1.9622124592768388,2.183781845385751
AK,Apr,306,-5.40718815942911,3.096250090813298,2.183781845385751
AK,Apr,307,-5.84704844270451,4.446963535533618,2.183781845385751
AK,Apr,308,-5.833369973315248,4.87588369480891,2.183781845385751
AK,Apr,309,-5.408888063997583,3.320931763441026,2.183781845385751
AK,Apr,310,-5.454693138171791,3.6283792071937144,2.183781845385751
AK,Apr,311,-5.1344262122137625,4.017968636593763,2.183781845385751
AK,Apr,312,-5.426172151545706,3.439981389723384,2.183781845385751
AK,Apr,313,-5.736404542202297,6.996519536344123,2.183781845385751
AK,Apr,314,-5.571784558482861,6.242481042636728,2.183781845385751
AK,Apr,315,-5.525563057041775,5.199554345547493,2.183781845385751
AK,Apr,316,-5.287113235491781,6.0167419666899615,2.183781845385751
AK,Apr,317,-5.466684614021773,3.1910013841266847,2.183781845385751
AK,Apr,318,-5.571267902872725,6.3509707977691665,2.183781845385751
AK,Apr,319,-6.1422698321786315,3.8012580395837805,2.183781845385751
AK,Apr,320,-5.892143025323318,2.733644849673989,2.183781845385751
AK,Apr,321,-5.472093915792481,1.3935207725052814,2.183781845385751
AK,Apr,322,-5.644026115936809,5.04140259508262,2.183781845385751
AK,Apr,323,-5.849814594825764,5.251493452979445,2.183781845385751
AK,Apr,324,-4.823876568971909,0.8348289767025608,2.183781845385751
AK,Apr,325,-5.972058859260665,4.311917639456527,2.183781845385751
AK,Apr,326,-6.128312137420711,4.100441071773753,2.183781845385751
AK,Apr,327,-5.791632584988346,3.1635737324480986,2.183781845385751
AK,Apr,328,-5.264626077979637,3.469431657305081,2.183781845385751
AK,Apr,329,-4.747491253422172,1.4070075324576226,2.183781845385751
AK,Apr,330,-5.895499501054878,3.9675918150066054,2.183781845385751
AK,Apr,331,-5.374461154338745,3.912452836831645,2.183781845385751
AK,Apr,332,-5.7696278996332175,4.8494700446509995,2.183781845385751
AK,Apr,333,-5.18295798154475,5.046718281425849,2.183781845385751
AK,Apr,334,-5.270900668219209,3.893440223800542,2.183781845385751
AK,Apr,335,-5.348183203821954,3.755914408181869,2.183781845385751
AK,Apr,336,-5.180345319305639,4.7634498383585555,2.183781845385751
AK,Apr,337,-4.913114653862075,1.2245884660672464,2.183781845385751
AK,Apr,338,-5.386682009535387,5.314467499948672,2.183781845385751
AK,Apr,339,-6.100516884048473,4.403360909143186,2.183781845385751
AK,Apr,340,-5.571109039587365,3.956903159601235,2.183781845385751
AK,Apr,341,-6.165921633747456,4.526231696165563,2.183781845385751
AK,Apr,342,-5.723117923717127,4.651533422414637,2.183781845385751
AK,Apr,343,-6.14828931064538,5.1033262512434625,2.183781845385751
AK,Apr,344,-5.5423467814804805,4.059095136885339,2.183781845385751
AK,Apr,345,-5.294884246424787,1.7094479967237899,2.183781845385751
AK,Apr,346,-5.389691678012399,1.7084548374545188,2.183781845385751
AK,Apr,347,-5.828625278660364,5.598498891178213,2.183781845385751
AK,Apr,348,-5.46407200792329,4.167265511964752,2.183781845385751
AK,Apr,349,-5.117578989723151,2.9998570313158273,2.183781845385751
AK,Apr,350,-5.763036838973789,5.65940793042729,2.183781845385751
AK,Apr,351,-5.137318643704178,4.637620622658688,2.183781845385751
AK,Apr,352,-5.096804981579839,2.5089673761318094,2.183781845385751
AK,Apr,353,-5.241743888052817,4.198601906035805,2.183781845385751
AK,Apr,354,-5.211119125462838,5.528304740117063,2.183781845385751
AK,Apr,355,-5.127100541196267,2.6087023531392104,2.183781845385751
AK,Apr,356,-5.253339115663714,2.950717817909873,2.183781845385751
AK,Apr,357,-5.347567668822976,5.380614816018395,2.183781845385751
AK,Apr,358,-5.927069983338615,4.01406330166767,2.183781845385751
AK,Apr,359,-5.81932436101754,5.44181835327467,2.183781845385751
AK,Apr,360,-5.059124241632107,6.791230505783894,2.183781845385751
AK,Apr,361,-5.253116008365607,6.007564417272144,2.183781845385751
AK,Apr,362,-5.971807349959866,5.504499218148954,2.183781845385751
AK,Apr,363,-4.983719171391992,2.0574221337199634,2.183781845385751
AK,Apr,364,-5.107582091900818,2.209180139889275,2.183781845385751
AK,Apr,365,-5.866817297887107,3.8530982948758496,2.183781845385751
AK,Apr,366,-5.433098976765938,3.220127255589602,2.183781845385751
AK,Apr,367,-5.69054832525429,5.515080460252241,2.183781845385751
AK,Apr,368,-5.628010562809606,6.038247060569753,2.183781845385751
AK,Apr,369,-5.743516331383637,3.1184451297087987,2.183781845385751
AK,Apr,370,-5.473605032268359,2.533478006216158,2.183781845385751
AK,Apr,371,-5.762364303157829,6.035293234078831,2.183781845385751
AK,Apr,372,-5.697773680187901,3.7121042701565545,2.183781845385751
AK,Apr,373,-5.8509114531399256,4.1238091924914695,2.183781845385751
AK,Apr,374,-5.120796378802046,3.949142731642504,2.183781845385751
AK,Apr,375,-5.36637688356587,6.650801450973005,2.183781845385751
AK,Apr,376,-5.459973406636835,4.713061341719959,2.183781845385751
AK,Apr,377,-4.690878759223404,2.12222352229772,2.183781845385751
AK,Apr,378,-5.34404513853973,4.01922770222012,2.183781845385751
AK,Apr,379,-5.44667222342005,2.9571584991436857,2.183781845385751
AK,Apr,380,-5.776563215912113,5.719178641692104,2.183781845385751
AK,Apr,381,-5.683298734764595,5.049919189025989,2.183781845385751
AK,Apr,382,-5.36834960012838,4.075614201746371,2.183781845385751
AK,Apr,383,-5.739932062347718,4.135212483630348,2.183781845385751
AK,Apr,384,-6.014465195547015,5.472512966143359,2.183781845385751
AK,Apr,385,-5.350382555968741,3.4566231030353265,2.183781845385751
AK,Apr,386,-5.937812068665842,4.229297649375083,2.183781845385751
AK,Apr,387,-5.498272670108457,4.907366993348016,2.183781845385751
AK,Apr,388,-5.650920425121797,4.337170178996162,2.183781845385751
AK,Apr,389,-5.53937523049992,5.810728470002302,2.183781845385751
AK,Apr,390,-5.710570154291286,2.8658497574806803,2.183781845385751
AK,Apr,391,-5.514728163187003,4.218316778456127,2.183781845385751
AK,Apr,392,-5.303872949367075,3.9931062013748293,2.183781845385751
AK,Apr,393,-5.011347768628553,3.5564076113125775,2.183781845385751
AK,Apr,394,-5.9342867716770344,4.500499494605342,2.183781845385751
AK,Apr,395,-5.975106504653794,5.706984190938354,2.183781845385751
AK,Apr,396,-5.897471972847325,3.5669706561721526,2.183781845385751
AK,Apr,397,-6.045658509277032,4.71678412405546,2.183781845385751
AK,Apr,398,-5.283082694459617,6.371433107596183,2.183781845385751
AK,Apr,399,-5.537869096693352,3.4484040344216393,2.183781845385751
AK,Apr,400,-5.690788759514618,2.5046725517509465,2.183781845385751
AK,Apr,401,-5.6687043050617145,1.8900235368229792,2.183781845385751
AK,Apr,402,-5.3438065904657925,3.6603325682615333,2.183781845385751
AK,Apr,403,-6.269776876899537,5.451775178225091,2.183781845385751
AK,Apr,404,-5.246094856091758,2.8850665017130166,2.183781845385751
